CHAT: Mar 30 20:36:20 {name  = "Struger", ucid = "ee180fcf62694aee2422d4c2541f901b", ip = "83.11.187.100:60595", id = 3} said "it kicked me off wtf" to all
CHAT: Mar 31 00:07:08 {name  = "Devby", ucid = "cb0047a413d85a737055cbe637f6955c", ip = "77.198.125.144:53236", id = 23} said "SLMOD INFO: Player "Dema" is getting autokicked back to spectator" to all
CHAT: Mar 31 00:07:08 {name  = "Wolfman", ucid = "cb7743c16484b42ca4f0075acba8e8b8", ip = "69.123.78.173:62560", id = 24} said "SLMOD INFO: Player "Dema" is getting autokicked back to spectator" to all
CHAT: Mar 31 00:07:08 {name  = "Dema", ucid = "006746920d2ab53a5794cfe3916d00ce", ip = "94.187.1.107:8834", id = 3} said "SLMOD INFO: Player "Dwayne" is getting autokicked back to spectator" to all
CHAT: Mar 31 00:07:08 {name  = "Tony8551", ucid = "2c522b6cb1a387b77d5acfd25f2bd4cd", ip = "73.17.43.45:64173", id = 4} said "SLMOD INFO: Player "Dwayne" is getting autokicked back to spectator" to all
CHAT: Mar 31 00:07:08 {name  = "Dwayne", ucid = "143f6a25964db49651496e54ff8aadfb", ip = "80.113.177.158:57099", id = 5} said "SLMOD INFO: Player "Dwayne" is getting autokicked back to spectator" to all
CHAT: Mar 31 00:07:08 {name  = "Striker 1-1 │ Reado", ucid = "67e9e7a84eddde588fd3bc0ead161809", ip = "109.158.186.128:57405", id = 6} said "SLMOD INFO: Player "Dwayne" is getting autokicked back to spectator" to all
CHAT: Mar 31 00:07:08 {name  = "Greyhound 1-1 | Apollo", ucid = "6d7a749edef2f54737d29633ea341f85", ip = "68.57.209.207:60985", id = 8} said "SLMOD INFO: Player "Dwayne" is getting autokicked back to spectator" to all
CHAT: Mar 31 00:07:08 {name  = "MCadJO", ucid = "7f0cc38c23bbf8ef3ff3bab9783e1468", ip = "81.93.67.20:49830", id = 9} said "SLMOD INFO: Player "Dwayne" is getting autokicked back to spectator" to all
CHAT: Mar 31 00:07:08 {name  = "Cats 1-1", ucid = "865ce2b9ad0c6c651564462555860e18", ip = "73.189.147.241:56037", id = 10} said "SLMOD INFO: Player "Dwayne" is getting autokicked back to spectator" to all
CHAT: Mar 31 00:07:08 {name  = "sunibull", ucid = "63ff3dfec6ae0c9bdc4c09fd09aa8795", ip = "90.24.89.35:64293", id = 11} said "SLMOD INFO: Player "Dwayne" is getting autokicked back to spectator" to all
CHAT: Mar 31 00:07:08 {name  = "Omega One", ucid = "a8ad230e98fbf9796dabd14606b6874a", ip = "100.18.37.32:63834", id = 12} said "SLMOD INFO: Player "Dwayne" is getting autokicked back to spectator" to all
CHAT: Mar 31 00:07:08 {name  = "Striker 2-1│ DingDong", ucid = "a744aa6ca99d1bf9325adb393b72b9b5", ip = "86.138.172.35:54847", id = 13} said "SLMOD INFO: Player "Dwayne" is getting autokicked back to spectator" to all
CHAT: Mar 31 00:07:08 {name  = "blablacz156", ucid = "5b84f370791e05133936f997378ba48f", ip = "46.13.47.229:61658", id = 14} said "SLMOD INFO: Player "Dwayne" is getting autokicked back to spectator" to all
CHAT: Mar 31 00:07:08 {name  = "nibby 1-1", ucid = "21ef5bc0e8dbc03efcb413a39d3b52d5", ip = "67.160.214.44:60787", id = 15} said "SLMOD INFO: Player "Dwayne" is getting autokicked back to spectator" to all
CHAT: Mar 31 00:07:08 {name  = "Phil McFlurry", ucid = "3728a4087777dd083003c0c4ff37a030", ip = "92.141.164.197:61151", id = 16} said "SLMOD INFO: Player "Dwayne" is getting autokicked back to spectator" to all
CHAT: Mar 31 00:07:08 {name  = "Bishop", ucid = "cc250861eec6e00ac75452f84d0f3006", ip = "46.196.68.153:61364", id = 17} said "SLMOD INFO: Player "Dwayne" is getting autokicked back to spectator" to all
CHAT: Mar 31 00:07:08 {name  = "Ambush", ucid = "745216b26e806bd4b9457e84df03e134", ip = "68.132.14.177:54326", id = 18} said "SLMOD INFO: Player "Dwayne" is getting autokicked back to spectator" to all
CHAT: Mar 31 00:07:08 {name  = "OG FROG", ucid = "a982403a6d16b6c781282b00c0c24018", ip = "50.21.196.12:57414", id = 19} said "SLMOD INFO: Player "Dwayne" is getting autokicked back to spectator" to all
CHAT: Mar 31 00:07:08 {name  = "Striker 1-2 │ EU4N", ucid = "5dd98bc39c2ee9d970aadb84a2448e49", ip = "82.45.112.58:59976", id = 20} said "SLMOD INFO: Player "Dwayne" is getting autokicked back to spectator" to all
CHAT: Mar 31 00:07:08 {name  = "CRAVEN 1-2 | Dokk", ucid = "11be44ac6475e9a04f77d448f0c59573", ip = "83.95.178.135:54073", id = 22} said "SLMOD INFO: Player "Dwayne" is getting autokicked back to spectator" to all
CHAT: Mar 31 00:07:08 {name  = "Devby", ucid = "cb0047a413d85a737055cbe637f6955c", ip = "77.198.125.144:53236", id = 23} said "SLMOD INFO: Player "Dwayne" is getting autokicked back to spectator" to all
CHAT: Mar 31 00:07:08 {name  = "Wolfman", ucid = "cb7743c16484b42ca4f0075acba8e8b8", ip = "69.123.78.173:62560", id = 24} said "SLMOD INFO: Player "Dwayne" is getting autokicked back to spectator" to all
CHAT: Mar 31 00:11:05 {name  = "Amarok", ucid = "0d3514da1252a7e257046b6aba4fc1b1", ip = "109.158.233.136:51830", id = 2} said "cant choose an aircraft?" to all
CHAT: Mar 31 00:11:57 {name  = "Amarok", ucid = "0d3514da1252a7e257046b6aba4fc1b1", ip = "109.158.233.136:51830", id = 2} said "cant choose any slot, everything is disabled wtf?" to all
CHAT: Mar 31 00:34:03 {name  = "Omega One", ucid = "a8ad230e98fbf9796dabd14606b6874a", ip = "100.18.37.32:63834", id = 12} said "Thats some mighty nice flying Bishop" to all
CHAT: Mar 31 00:34:35 {name  = "Omega One", ucid = "a8ad230e98fbf9796dabd14606b6874a", ip = "100.18.37.32:63834", id = 12} said "headed to Maykap" to all
CHAT: Mar 31 00:34:46 {name  = "Omega One", ucid = "a8ad230e98fbf9796dabd14606b6874a", ip = "100.18.37.32:63834", id = 12} said "Bingo fuel" to all
TEAM HIT: Mar 31 00:44:30 {players = {1 = {name  = "SIG13", ucid = "c2519c3d13e3daff7bc08f182fe62f3e", ip = "185.28.11.214:50116", id = 2}1 = {name = Pilot #754 with GSh-30-1
TEAM HIT: Mar 31 00:44:31 {players = {1 = {name  = "SIG13", ucid = "c2519c3d13e3daff7bc08f182fe62f3e", ip = "185.28.11.214:50116", id = 2}1 = {name = Pilot #754 with GSh-30-1
TEAM KILL: Mar 31 00:45:12 {players = {1 = {name  = "SIG13", ucid = "c2519c3d13e3daff7bc08f182fe62f3e", ip = "nil", id = 2}1 = {name = Pilot #754 with GSh-30-1
TEAM HIT: Mar 31 00:45:36 {players = {1 = {name  = "SIG13", ucid = "c2519c3d13e3daff7bc08f182fe62f3e", ip = "185.28.11.214:50116", id = 2}1 = {name = Wounded Pilot #3427 with kamikaze
TEAM KILL: Mar 31 00:45:37 {players = {1 = {name  = "SIG13", ucid = "c2519c3d13e3daff7bc08f182fe62f3e", ip = "nil", id = 2}1 = {name = Wounded Pilot #3427 with kamikaze
TEAM HIT: Mar 31 00:56:03 {players = {1 = {name  = "SIG13", ucid = "c2519c3d13e3daff7bc08f182fe62f3e", ip = "185.28.11.214:50116", id = 2}1 = {name = TANKER130_BLUE#001-01 with GSh-30-1
TEAM KILL: Mar 31 00:56:26 {players = {1 = {name  = "SIG13", ucid = "c2519c3d13e3daff7bc08f182fe62f3e", ip = "nil", id = 2}1 = {name = TANKER130_BLUE#001-01 with GSh-30-1
CHAT: Mar 31 00:56:26 {name  = "SIG13", ucid = "c2519c3d13e3daff7bc08f182fe62f3e", ip = "185.28.11.214:50116", id = 2} said "SLMOD INFO: Player "SIG13" is getting autokicked back to spectator" to all
CHAT: Mar 31 00:56:26 {name  = "Smooov", ucid = "11703b0b1c913c251521e627349304f1", ip = "148.74.40.132:55352", id = 3} said "SLMOD INFO: Player "SIG13" is getting autokicked back to spectator" to all
CHAT: Mar 31 00:56:26 {name  = "Tony8551", ucid = "2c522b6cb1a387b77d5acfd25f2bd4cd", ip = "73.17.43.45:64173", id = 4} said "SLMOD INFO: Player "SIG13" is getting autokicked back to spectator" to all
CHAT: Mar 31 00:56:26 {name  = "Tayeset", ucid = "cd1370a43df92fde780e585bb7669661", ip = "109.64.186.39:53833", id = 5} said "SLMOD INFO: Player "SIG13" is getting autokicked back to spectator" to all
CHAT: Mar 31 00:56:26 {name  = "Wolfman", ucid = "76dad95afa50b525b3d61b76d38cbc1c", ip = "177.37.84.170:62945", id = 6} said "SLMOD INFO: Player "SIG13" is getting autokicked back to spectator" to all
CHAT: Mar 31 00:56:26 {name  = "MCadJO", ucid = "7f0cc38c23bbf8ef3ff3bab9783e1468", ip = "81.93.67.20:49830", id = 9} said "SLMOD INFO: Player "SIG13" is getting autokicked back to spectator" to all
CHAT: Mar 31 00:56:26 {name  = "Omega One", ucid = "a8ad230e98fbf9796dabd14606b6874a", ip = "100.18.37.32:63834", id = 12} said "SLMOD INFO: Player "SIG13" is getting autokicked back to spectator" to all
CHAT: Mar 31 00:56:26 {name  = "blablacz156", ucid = "5b84f370791e05133936f997378ba48f", ip = "46.13.47.229:61658", id = 14} said "SLMOD INFO: Player "SIG13" is getting autokicked back to spectator" to all
CHAT: Mar 31 00:56:26 {name  = "Phil McFlurry", ucid = "3728a4087777dd083003c0c4ff37a030", ip = "92.141.164.197:61151", id = 16} said "SLMOD INFO: Player "SIG13" is getting autokicked back to spectator" to all
CHAT: Mar 31 00:56:26 {name  = "Bishop", ucid = "cc250861eec6e00ac75452f84d0f3006", ip = "46.196.68.153:61364", id = 17} said "SLMOD INFO: Player "SIG13" is getting autokicked back to spectator" to all
CHAT: Mar 31 00:56:26 {name  = "OG FROG", ucid = "a982403a6d16b6c781282b00c0c24018", ip = "50.21.196.12:57414", id = 19} said "SLMOD INFO: Player "SIG13" is getting autokicked back to spectator" to all
CHAT: Mar 31 00:56:54 {name  = "SIG13", ucid = "c2519c3d13e3daff7bc08f182fe62f3e", ip = "185.28.11.214:50116", id = 2} said "-sorry..." to all
CHAT: Mar 31 00:57:09 {name  = "SIG13", ucid = "c2519c3d13e3daff7bc08f182fe62f3e", ip = "185.28.11.214:50116", id = 2} said "how can i refuel with SU33 ???" to all
CHAT: Mar 31 00:57:18 {name  = "SIG13", ucid = "c2519c3d13e3daff7bc08f182fe62f3e", ip = "185.28.11.214:50116", id = 2} said "i keep crashing..." to all
CHAT: Mar 31 01:03:59 {name  = "OG FROG", ucid = "a982403a6d16b6c781282b00c0c24018", ip = "50.21.196.12:57414", id = 19} said "landing gear smoov" to all
CHAT: Mar 31 01:40:51 {name  = "OG FROG", ucid = "a982403a6d16b6c781282b00c0c24018", ip = "50.21.196.12:57414", id = 19} said "f15 inbound" to all
CHAT: Mar 31 01:41:53 {name  = "Mantis Toboggan", ucid = "7a92b56485f05d06b12f1056440d903e", ip = "185.125.207.244:54303", id = 2} said "he on me!" to all
CHAT: Mar 31 01:43:26 {name  = "OG FROG", ucid = "a982403a6d16b6c781282b00c0c24018", ip = "50.21.196.12:57414", id = 19} said "shredded lol" to all
CHAT: Mar 31 01:43:34 {name  = "Mantis Toboggan", ucid = "7a92b56485f05d06b12f1056440d903e", ip = "185.125.207.244:54303", id = 2} said "ye:)" to all
CHAT: Mar 31 12:47:01 {name  = "Astro 1-1 | Alex", ucid = "0c046b55d72f3b73c50b524823be3fe2", ip = "83.202.235.227:3463", id = 8} said "take off su24 pls" to all
CHAT: Mar 31 13:00:22 {name  = "Astro 1-1 | Alex", ucid = "0c046b55d72f3b73c50b524823be3fe2", ip = "83.202.235.227:3463", id = 8} said "inbound maykop" to all
CHAT: Mar 31 13:34:48 {name  = "KAM96", ucid = "fa1ef10ffc3cad6e06a0c9128cc605df", ip = "79.155.79.164:61692", id = 5} said "good job ^_
^" to all
CHAT: Mar 31 13:36:04 {name  = "Astro 1-1 | Alex", ucid = "0c046b55d72f3b73c50b524823be3fe2", ip = "83.202.235.227:3463", id = 8} said "me ? (su27)" to all
CHAT: Mar 31 13:36:28 {name  = "KAM96", ucid = "fa1ef10ffc3cad6e06a0c9128cc605df", ip = "79.155.79.164:61692", id = 5} said "yes" to all
CHAT: Mar 31 13:36:46 {name  = "Astro 1-1 | Alex", ucid = "0c046b55d72f3b73c50b524823be3fe2", ip = "83.202.235.227:3463", id = 8} said "thx, this plane is actually really good !" to all
CHAT: Mar 31 13:40:07 {name  = "Astro 1-1 | Alex", ucid = "0c046b55d72f3b73c50b524823be3fe2", ip = "83.202.235.227:3463", id = 8} said "mayop, inbound" to all
CHAT: Mar 31 13:42:17 {name  = "Astro 1-1 | Alex", ucid = "0c046b55d72f3b73c50b524823be3fe2", ip = "83.202.235.227:3463", id = 8} said "kam, i'm 850km IAS" to all
CHAT: Mar 31 13:42:24 {name  = "Astro 1-1 | Alex", ucid = "0c046b55d72f3b73c50b524823be3fe2", ip = "83.202.235.227:3463", id = 8} said "km/h" to all
CHAT: Mar 31 13:46:01 {name  = "Astro 1-1 | Alex", ucid = "0c046b55d72f3b73c50b524823be3fe2", ip = "83.202.235.227:3463", id = 8} said "final maykop" to all
CHAT: Mar 31 13:48:11 {name  = "Anubissis", ucid = "71a7ac2fb8c7ebec8bf0647faa247a17", ip = "178.255.168.19:60660", id = 11} said "-HELP" to all (output suppressed by Slmod)
CHAT: Mar 31 13:48:25 {name  = "Anubissis", ucid = "71a7ac2fb8c7ebec8bf0647faa247a17", ip = "178.255.168.19:60660", id = 11} said "-help" to all (output suppressed by Slmod)
CHAT: Mar 31 13:48:33 {name  = "Anubissis", ucid = "71a7ac2fb8c7ebec8bf0647faa247a17", ip = "178.255.168.19:60660", id = 11} said ".help" to all
CHAT: Mar 31 13:48:37 {name  = "Anubissis", ucid = "71a7ac2fb8c7ebec8bf0647faa247a17", ip = "178.255.168.19:60660", id = 11} said "-help" to all (output suppressed by Slmod)
CHAT: Mar 31 14:30:43 {name  = "Bruhverick", ucid = "f9384151b22ae71c13df3d50a1ed3ca1", ip = "93.48.248.237:33858", id = 3} said "damn effective allied sam lmao" to all
CHAT: Mar 31 14:31:05 {name  = "Bruhverick", ucid = "f9384151b22ae71c13df3d50a1ed3ca1", ip = "93.48.248.237:33858", id = 3} said "29 literally dodged 3 missiles and shot me down while i was on final" to all
TEAM HIT: Mar 31 15:38:30 {players = {1 = {name  = "Savoy 5", ucid = "34b7463da96d75772b5949c22bb499b5", ip = "109.246.45.251:50577", id = 7}1 = {name = Defaults with F/A-18C Lot 20
CHAT: Mar 31 15:38:59 {name  = "Savoy 5", ucid = "34b7463da96d75772b5949c22bb499b5", ip = "109.246.45.251:50577", id = 7} said "um how did that happen?" to all
TEAM KILL: Mar 31 15:39:48 {players = {1 = {name  = "Savoy 5", ucid = "34b7463da96d75772b5949c22bb499b5", ip = "nil", id = 7}1 = {name = Defaults with F/A-18C Lot 20
CHAT: Mar 31 15:42:11 {name  = "Defaults", ucid = "e23ae4816295a470dc5b8dcbe4eaebc0", ip = "73.130.209.142:61039", id = 10} said "not really sure there what happend on the run way" to all
CHAT: Mar 31 15:42:23 {name  = "Defaults", ucid = "e23ae4816295a470dc5b8dcbe4eaebc0", ip = "73.130.209.142:61039", id = 10} said "i lined up next to you and was a good 5 meters away" to all
CHAT: Mar 31 15:42:30 {name  = "Defaults", ucid = "e23ae4816295a470dc5b8dcbe4eaebc0", ip = "73.130.209.142:61039", id = 10} said "dcs things i guess?" to all
CHAT: Mar 31 15:42:55 {name  = "Savoy 5", ucid = "34b7463da96d75772b5949c22bb499b5", ip = "109.246.45.251:50577", id = 7} said "i know we was miles away then meshed together" to all
CHAT: Mar 31 15:47:56 {name  = "sary4", ucid = "fa33ae8f74af41b900d5a617fcc1d982", ip = "31.173.83.205:15349", id = 2} said "москвичи, кто на шашлыки?" to all
CHAT: Mar 31 15:53:16 {name  = "samtlgeek", ucid = "14cd7b779f92cea53fbd1415dff514d4", ip = "91.167.189.227:47413", id = 5} said "hey there :D" to all
CHAT: Mar 31 16:35:43 {name  = "Gypsy 256 | Mason", ucid = "bf370b292b366cc467de6e09e0f668e0", ip = "91.73.235.98:51659", id = 3} said "Pflanz thanks for help -_-" to all
TEAM HIT: Mar 31 17:33:33 {players = {1 = {name  = "BeeRay", ucid = "a381f968426e543be2397d2edfdf6802", ip = "94.173.80.171:51533", id = 2}1 = {name = artemmka34 with AIM-9X
CHAT: Mar 31 17:33:48 {name  = "BeeRay", ucid = "a381f968426e543be2397d2edfdf6802", ip = "94.173.80.171:51533", id = 2} said "Brill, soz for the kill" to all
TEAM KILL: Mar 31 17:34:11 {players = {1 = {name  = "BeeRay", ucid = "a381f968426e543be2397d2edfdf6802", ip = "nil", id = 2}1 = {name = artemmka34 with AIM-9X
CHAT: Mar 31 17:34:11 {name  = "BeeRay", ucid = "a381f968426e543be2397d2edfdf6802", ip = "94.173.80.171:51533", id = 2} said "so you took off, the flanker STILL went for me!!!! , and I dragged him to the carrier." to all
CHAT: Mar 31 17:34:29 {name  = "artemmka34", ucid = "e8ebee414ed78645cf7dde668b224993", ip = "77.50.88.52:55988", id = 3} said "no,problem" to all
CHAT: Mar 31 17:34:42 {name  = "BeeRay", ucid = "a381f968426e543be2397d2edfdf6802", ip = "94.173.80.171:51533", id = 2} said "to be honest im getting fed up with A-A in the hornet...." to all
CHAT: Mar 31 17:35:38 {name  = "artemmka34", ucid = "e8ebee414ed78645cf7dde668b224993", ip = "77.50.88.52:55988", id = 3} said "and my bad.i forgot to activete my rockets" to all
CHAT: Mar 31 18:08:54 {name  = "BeeRay", ucid = "a381f968426e543be2397d2edfdf6802", ip = "94.173.80.171:51533", id = 2} said "WHY do all enemies go for me???" to all
CHAT: Mar 31 18:09:11 {name  = "lockmatt", ucid = "bb52f21874b986cfab2b97249ee9ecca", ip = "76.23.24.244:61444", id = 8} said "Welcome to DCS" to all
CHAT: Mar 31 18:09:24 {name  = "Falkenwut", ucid = "23b63200a4fd91fa3496b34d9a98826d", ip = "88.203.59.86:50730", id = 4} said "it's probably coz ur engagin an enemy. When 1 gets engaged, they tend to start swarming" to all
CHAT: Mar 31 18:09:56 {name  = "BeeRay", ucid = "a381f968426e543be2397d2edfdf6802", ip = "94.173.80.171:51533", id = 2} said "Thanks, but he was in close with a f14////" to all
CHAT: Mar 31 18:10:48 {name  = "BeeRay", ucid = "a381f968426e543be2397d2edfdf6802", ip = "94.173.80.171:51533", id = 2} said "ssDss28622286ss2865" to all
CHAT: Mar 31 18:12:14 {name  = "lockmatt", ucid = "bb52f21874b986cfab2b97249ee9ecca", ip = "76.23.24.244:61444", id = 8} said "CODEX DEFEND" to all
CHAT: Mar 31 18:14:09 {name  = "Codex 1-2 | Aigle", ucid = "3b4bb01ead4280f494ecb2236f43088d", ip = "92.158.224.227:63682", id = 3} said "Thanks Lockmatt" to all
CHAT: Mar 31 18:14:11 {name  = "lockmatt", ucid = "bb52f21874b986cfab2b97249ee9ecca", ip = "76.23.24.244:61444", id = 8} said "Clean" to all
CHAT: Mar 31 18:14:16 {name  = "lockmatt", ucid = "bb52f21874b986cfab2b97249ee9ecca", ip = "76.23.24.244:61444", id = 8} said "absolutely bro" to all
CHAT: Mar 31 18:16:40 {name  = "Codex 1-2 | Aigle", ucid = "3b4bb01ead4280f494ecb2236f43088d", ip = "92.158.224.227:63682", id = 3} said "Lock launch missile on you" to all
CHAT: Mar 31 18:17:21 {name  = "lockmatt", ucid = "bb52f21874b986cfab2b97249ee9ecca", ip = "76.23.24.244:61444", id = 8} said "Thanks, f poled out" to all
CHAT: Mar 31 18:17:56 {name  = "BeeRay", ucid = "a381f968426e543be2397d2edfdf6802", ip = "94.173.80.171:51533", id = 2} said "I was admiring my rain of destruction in the ground target view when........."role left, role left!!" to all
CHAT: Mar 31 18:18:56 {name  = "BeeRay", ucid = "a381f968426e543be2397d2edfdf6802", ip = "94.173.80.171:51533", id = 2} said "see you chaps in a bit - happy hunting" to all
CHAT: Mar 31 18:23:41 {name  = "lockmatt", ucid = "bb52f21874b986cfab2b97249ee9ecca", ip = "76.23.24.244:61594", id = 7} said "Freakin DCS crashed on me. Guess a dumbfire jettisoned 88c is dangerous" to all
CHAT: Mar 31 18:49:27 {name  = "Falkenwut", ucid = "23b63200a4fd91fa3496b34d9a98826d", ip = "88.203.59.86:50730", id = 4} said "very nice formation mirage and mig-21 pilots!" to all
CHAT: Mar 31 18:49:55 {name  = "OpticFlow", ucid = "a1864b4ee74ca0d58bea4562f50fc9d6", ip = "151.237.52.122:51071", id = 8} said "lol" to all
CHAT: Mar 31 18:49:55 {name  = "Mist 1-3 | Samuel", ucid = "5c511ce504dc59fbd24e0585ada88df0", ip = "2.80.207.124:53209", id = 13} said "delta bros" to all
CHAT: Mar 31 18:54:36 {name  = "OpticFlow", ucid = "a1864b4ee74ca0d58bea4562f50fc9d6", ip = "151.237.52.122:51071", id = 8} said "I saw an UFO fly by..." to all
CHAT: Mar 31 18:55:08 {name  = "lockmatt", ucid = "bb52f21874b986cfab2b97249ee9ecca", ip = "76.23.24.244:61594", id = 7} said "Put it in the FAA report" to all
TEAM HIT: Mar 31 18:56:08 {players = {1 = {name  = "LaoJiang", ucid = "8c2cdd117e279a834a4c3a121460ec7c", ip = "31.205.96.30:12839", id = 2}1 = {name = Pilot #745 with AIM-120C
TEAM KILL: Mar 31 18:56:33 {players = {1 = {name  = "LaoJiang", ucid = "8c2cdd117e279a834a4c3a121460ec7c", ip = "nil", id = 2}1 = {name = Pilot #745 with AIM-120C
CHAT: Mar 31 18:57:50 {name  = "lockmatt", ucid = "bb52f21874b986cfab2b97249ee9ecca", ip = "76.23.24.244:61594", id = 7} said "Accident?" to all
CHAT: Mar 31 18:58:16 {name  = "Falcon18", ucid = "0b2ad4d171f39c91990a92a195353c2f", ip = "92.107.56.25:54687", id = 21} said "What?" to all
CHAT: Mar 31 18:58:43 {name  = "lockmatt", ucid = "bb52f21874b986cfab2b97249ee9ecca", ip = "76.23.24.244:61594", id = 7} said "Our F14 just blasted someone" to all
CHAT: Mar 31 18:59:21 {name  = "Falcon18", ucid = "0b2ad4d171f39c91990a92a195353c2f", ip = "92.107.56.25:54687", id = 21} said "A f16 has killed a KC135" to all
TEAM HIT: Mar 31 18:59:41 {players = {1 = {name  = "Robbb", ucid = "28dfc7ef90d3db15050da075d312778f", ip = "85.255.236.27:44367", id = 9}1 = {name = Andromeda with M-61
TEAM HIT: Mar 31 18:59:42 {players = {1 = {name  = "Robbb", ucid = "28dfc7ef90d3db15050da075d312778f", ip = "85.255.236.27:44367", id = 9}1 = {name = Andromeda with M-61
TEAM KILL: Mar 31 18:59:57 {players = {1 = {name  = "Robbb", ucid = "28dfc7ef90d3db15050da075d312778f", ip = "nil", id = 9}1 = {name = Andromeda with M-61
CHAT: Mar 31 19:05:21 {name  = "Dundee 5-3 | Starbuck", ucid = "3eb5867d4b8e97b84fa69613e91c70e5", ip = "87.157.185.209:60594", id = 9} said "@Apollo: Greatings" to all
CHAT: Mar 31 19:07:03 {name  = "Falkenwut", ucid = "23b63200a4fd91fa3496b34d9a98826d", ip = "88.203.59.86:50730", id = 4} said "o hai su-17 pilot" to all
CHAT: Mar 31 19:07:10 {name  = "Falkenwut", ucid = "23b63200a4fd91fa3496b34d9a98826d", ip = "88.203.59.86:50730", id = 4} said "su-17 to your right" to all
CHAT: Mar 31 19:08:06 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:61882", id = 13} said "hello" to all
CHAT: Mar 31 19:13:39 {name  = "Galaxar", ucid = "d2f4136fdaea20ac5122d618d620b94f", ip = "188.167.15.96:61882", id = 13} said "good job nightman" to all
CHAT: Mar 31 19:26:11 {name  = "NightMan", ucid = "c7058d7557faf515cbcc73f4a80545b7", ip = "149.90.10.73:59756", id = 24} said "C'mon guys; clear Krymsk." to all
