CHAT: Jul 05 18:52:45 {name  = "Bouncer", ucid = "744fd6e07fef726ab97081def38534ae", ip = "94.195.35.143:54362", id = 3} said "we cant lauch because u cant land scary" to all
CHAT: Jul 11 14:49:25 {name  = "Fireblade", ucid = "f2046964ce97287993e49485da649df2", ip = "94.174.201.242:51938", id = 7} said "gj" to all
CHAT: Jul 11 15:03:22 {name  = "Trancers", ucid = "3a270217db721480dd859e572db682a1", ip = "95.81.5.193:49868", id = 13} said "SPREAD your WINGS noam_pilot!!!!" to all
TEAM HIT: Jul 11 15:26:30 {players = {1 = {name  = "159th_Shallow'G'", ucid = "fcdb22f3e54ae890392038ea86b2d740", ip = "92.24.244.50:61214", id = 15}1 = {name = Blaze303 with YakB-12.7
TEAM HIT: Jul 11 15:26:30 {players = {1 = {name  = "159th_Shallow'G'", ucid = "fcdb22f3e54ae890392038ea86b2d740", ip = "92.24.244.50:61214", id = 15}1 = {name = Blaze303 with YakB-12.7
TEAM HIT: Jul 11 15:26:31 {players = {1 = {name  = "159th_Shallow'G'", ucid = "fcdb22f3e54ae890392038ea86b2d740", ip = "92.24.244.50:61214", id = 15}1 = {name = Blaze303 with YakB-12.7
TEAM HIT: Jul 11 15:26:33 {players = {1 = {name  = "159th_Shallow'G'", ucid = "fcdb22f3e54ae890392038ea86b2d740", ip = "92.24.244.50:61214", id = 15}1 = {name = Blaze303 with YakB-12.7
TEAM HIT: Jul 11 15:26:37 {players = {1 = {name  = "159th_Shallow'G'", ucid = "fcdb22f3e54ae890392038ea86b2d740", ip = "92.24.244.50:61214", id = 15}1 = {name = Blaze303 with YakB-12.7
TEAM KILL: Jul 11 15:26:42 {players = {1 = {name  = "159th_Shallow'G'", ucid = "fcdb22f3e54ae890392038ea86b2d740", ip = "nil", id = 15}1 = {name = Blaze303 with YakB-12.7
CHAT: Jul 11 15:27:07 {name  = "Blaze303", ucid = "9d888139396268d9d84e1b30b8c7a28f", ip = "75.71.221.193:53171", id = 19} said "-punish" to all (output suppressed by Slmod)
CHAT: Jul 11 15:48:49 {name  = "Trancers", ucid = "3a270217db721480dd859e572db682a1", ip = "95.81.5.193:49868", id = 13} said "Wheels DOWN ;-.)" to all
CHAT: Jul 11 15:53:46 {name  = "Talisman", ucid = "7d6b17acbe5a78bff28a1f772c3424dd", ip = "31.156.132.250:57280", id = 14} said "i have a bug, when i spawn i have the engines in afterburner and my plane do BONK, why?" to all
CHAT: Jul 11 15:53:54 {name  = "Talisman", ucid = "7d6b17acbe5a78bff28a1f772c3424dd", ip = "31.156.132.250:57280", id = 14} said "my throttle is always in idle" to all
CHAT: Jul 11 15:54:30 {name  = "Schoettler", ucid = "2324c18fdb10ec824050cd6ebef67cbc", ip = "46.223.162.122:61040", id = 12} said "Yes the same at my. Since the last update" to all
CHAT: Jul 11 15:55:01 {name  = "Trancers", ucid = "3a270217db721480dd859e572db682a1", ip = "95.81.5.193:49868", id = 13} said "No Problem here, which Stick do u use?" to all
CHAT: Jul 11 15:55:13 {name  = "Schoettler", ucid = "2324c18fdb10ec824050cd6ebef67cbc", ip = "46.223.162.122:61040", id = 12} said "X52 Pro" to all
CHAT: Jul 11 15:55:15 {name  = "Talisman", ucid = "7d6b17acbe5a78bff28a1f772c3424dd", ip = "31.156.132.250:57280", id = 14} said "X56" to all
CHAT: Jul 11 15:56:49 {name  = "Trancers", ucid = "3a270217db721480dd859e572db682a1", ip = "95.81.5.193:49868", id = 13} said "Look at OPTIONS, maybe u have to change the direktion of Input!?" to all
CHAT: Jul 11 15:58:32 {name  = "Schoettler", ucid = "2324c18fdb10ec824050cd6ebef67cbc", ip = "46.223.162.122:61040", id = 12} said "I havnt found any answer. I hope there fit it at the next update. I always start with W-Key." to all
CHAT: Jul 11 16:39:04 {name  = "Trancers", ucid = "3a270217db721480dd859e572db682a1", ip = "95.81.5.193:49994", id = 4} said "SU33 comes from NE !!!" to all
CHAT: Jul 11 16:40:52 {name  = "Nucks | CHECK 2", ucid = "6c8d97f0d436f0fa36a9bae8f90855ba", ip = "47.27.25.64:60198", id = 3} said "splash 33" to all
CHAT: Jul 11 16:41:04 {name  = "Trancers", ucid = "3a270217db721480dd859e572db682a1", ip = "95.81.5.193:49994", id = 4} said "RGR" to all
TEAM HIT: Jul 11 16:56:29 {players = {1 = {name  = "[VTAF] Guerra", ucid = "321f5ab1d11e89d76f7ebc58053dc080", ip = "24.133.238.248:22022", id = 5}1 = {name = 06_BLUE_UNITS_KIRYAT_SHAMONA#001-01 with CBU-97/CBU-105 SFW
TEAM KILL: Jul 11 16:56:29 {players = {1 = {name  = "[VTAF] Guerra", ucid = "321f5ab1d11e89d76f7ebc58053dc080", ip = "nil", id = 5}1 = {name = 06_BLUE_UNITS_KIRYAT_SHAMONA#001-01 with CBU-97/CBU-105 SFW
CHAT: Jul 11 16:58:03 {name  = "Nucks | CHECK 2", ucid = "6c8d97f0d436f0fa36a9bae8f90855ba", ip = "47.27.25.64:60198", id = 3} said "inbound 71" to all
TEAM HIT: Jul 11 17:54:28 {players = {1 = {name  = "Bobes", ucid = "11295ffd487d8a57979a23170e0a5af1", ip = "185.112.167.166:11203", id = 20}1 = {name = RTFK Spectre with AIM-120C-5
CHAT: Jul 11 17:54:38 {name  = "Bobes", ucid = "11295ffd487d8a57979a23170e0a5af1", ip = "185.112.167.166:11203", id = 20} said "sooooory" to all
CHAT: Jul 11 17:54:57 {name  = "Bobes", ucid = "11295ffd487d8a57979a23170e0a5af1", ip = "185.112.167.166:11203", id = 20} said "i was shooting to that su33, somehow missile targeted you instead :(" to all
CHAT: Jul 11 17:54:59 {name  = "Bobes", ucid = "11295ffd487d8a57979a23170e0a5af1", ip = "185.112.167.166:11203", id = 20} said "sorry" to all
TEAM KILL: Jul 11 17:55:23 {players = {1 = {name  = "Bobes", ucid = "11295ffd487d8a57979a23170e0a5af1", ip = "nil", id = 20}1 = {name = RTFK Spectre with AIM-120C-5
TEAM HIT: Jul 11 18:23:03 {players = {1 = {name  = "Cuca", ucid = "870ef237c1ddbf84ee634f3538c35c59", ip = "45.128.39.134:41095", id = 23}1 = {name = Regperinwodge with AGM-65F
TEAM KILL: Jul 11 18:23:06 {players = {1 = {name  = "Cuca", ucid = "870ef237c1ddbf84ee634f3538c35c59", ip = "nil", id = 23}1 = {name = Regperinwodge with AGM-65F
CHAT: Jul 11 18:36:22 {name  = "SRnD", ucid = "3357a477418ba260e87591a193dc505e", ip = "185.160.39.162:61949", id = 21} said "Зараза красивый заход" to all
CHAT: Jul 11 18:39:50 {name  = "Zaraza67", ucid = "5f23c223275f005dc6a3212e7b71d1d7", ip = "213.137.244.14:37586", id = 12} said "спс))" to all
TEAM HIT: Jul 11 19:48:50 {players = {1 = {name  = "Godzilla 1-1 | Goosy", ucid = "62c500a2143f5f6fd4e38d278a63930e", ip = "68.80.115.30:63586", id = 16}1 = {name = 15_BLUE_UNITS_RENE_MOUAWAD#001-02 with AGM-88C
TEAM KILL: Jul 11 19:48:50 {players = {1 = {name  = "Godzilla 1-1 | Goosy", ucid = "62c500a2143f5f6fd4e38d278a63930e", ip = "nil", id = 16}1 = {name = 15_BLUE_UNITS_RENE_MOUAWAD#001-02 with AGM-88C
CHAT: Jul 11 20:45:44 {name  = "AVO4DAYZ", ucid = "509aa82210823f77d850300fb915434d", ip = "217.192.139.82:26156", id = 19} said "f14 coming to hit them off your tail" to all
CHAT: Jul 11 21:05:51 {name  = "Wizz=SRB=", ucid = "250e49d6661c1a58d4c8cb3834efb024", ip = "94.189.232.243:1146", id = 17} said "nice go" to all
CHAT: Jul 11 22:30:21 {name  = "WAD", ucid = "9a7c65598ff497e60b20855b756d679a", ip = "65.190.183.132:62609", id = 19} said "jaymoto are you new to the A10" to all
CHAT: Jul 11 22:30:44 {name  = "JayMoto", ucid = "aa0be1b5cde0cf9ea0e61a252b60a843", ip = "73.179.19.244:61704", id = 21} said "no" to all
CHAT: Jul 11 22:30:56 {name  = "WAD", ucid = "9a7c65598ff497e60b20855b756d679a", ip = "65.190.183.132:62609", id = 19} said "ok" to all
CHAT: Jul 11 22:31:06 {name  = "FOX3 | Elias", ucid = "ea595c93fbd198f89b1bfcf828589376", ip = "90.100.176.112:51157", id = 16} said "yo bitches" to all
CHAT: Jul 11 22:31:16 {name  = "JayMoto", ucid = "aa0be1b5cde0cf9ea0e61a252b60a843", ip = "73.179.19.244:61704", id = 21} said "having trouble with my trim and my dog keeps jumping on me" to all
CHAT: Jul 11 22:38:52 {name  = "[VTAF]Vincent", ucid = "742909673098016263bd3f6b430134a9", ip = "82.170.248.141:50192", id = 6} said "lol" to all
TEAM HIT: Jul 11 22:48:09 {players = {1 = {name  = "FOX3 | Elias", ucid = "ea595c93fbd198f89b1bfcf828589376", ip = "90.100.176.112:51157", id = 16}1 = {name = FOX3 | Seagull with AIM-9X
TEAM KILL: Jul 11 22:48:54 {players = {1 = {name  = "FOX3 | Elias", ucid = "ea595c93fbd198f89b1bfcf828589376", ip = "nil", id = 16}1 = {name = FOX3 | Seagull with AIM-9X
TEAM HIT: Jul 11 22:54:01 {players = {1 = {name  = "FOX3 | Elias", ucid = "ea595c93fbd198f89b1bfcf828589376", ip = "90.100.176.112:51157", id = 16}1 = {name = FOX 3 | Gryphus1 with AIM-120C-5
TEAM KILL: Jul 11 22:54:27 {players = {1 = {name  = "FOX3 | Elias", ucid = "ea595c93fbd198f89b1bfcf828589376", ip = "nil", id = 16}1 = {name = FOX 3 | Gryphus1 with AIM-120C-5
CHAT: Jul 11 22:54:58 {name  = "SniffindrawsVR", ucid = "809494de7df770c68b3110b0be9ef867", ip = "65.96.220.250:64867", id = 2} said "SLMOD INFO: Player "FOX3 | Elias" is getting autokicked back to spectator" to all
CHAT: Jul 11 22:54:58 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:63099", id = 3} said "SLMOD INFO: Player "FOX3 | Elias" is getting autokicked back to spectator" to all
CHAT: Jul 11 22:54:58 {name  = "Hound 1-1", ucid = "527441691f44ce901f7165994d6afa4d", ip = "81.196.3.21:58353", id = 4} said "SLMOD INFO: Player "FOX3 | Elias" is getting autokicked back to spectator" to all
CHAT: Jul 11 22:54:58 {name  = "CryTeK", ucid = "8c773d24b6e50875ab76c936025001fa", ip = "31.37.142.106:62933", id = 5} said "SLMOD INFO: Player "FOX3 | Elias" is getting autokicked back to spectator" to all
CHAT: Jul 11 22:54:58 {name  = "[VTAF]Vincent", ucid = "742909673098016263bd3f6b430134a9", ip = "82.170.248.141:50192", id = 6} said "SLMOD INFO: Player "FOX3 | Elias" is getting autokicked back to spectator" to all
CHAT: Jul 11 22:54:58 {name  = "VODKA 1-1 | Zorann", ucid = "ed3d7223e02f5bc82cd3e41b99d5407f", ip = "109.74.92.74:21048", id = 8} said "SLMOD INFO: Player "FOX3 | Elias" is getting autokicked back to spectator" to all
CHAT: Jul 11 22:54:58 {name  = "Striker F16", ucid = "b4e325d46ea7a4382d69851efaa6885f", ip = "24.79.65.231:50212", id = 9} said "SLMOD INFO: Player "FOX3 | Elias" is getting autokicked back to spectator" to all
CHAT: Jul 11 22:54:58 {name  = "[Bones 13] GrapeFruiT", ucid = "6dd6fa59e5a343c7c1a97a693b2d2195", ip = "87.176.129.22:57326", id = 10} said "SLMOD INFO: Player "FOX3 | Elias" is getting autokicked back to spectator" to all
CHAT: Jul 11 22:54:58 {name  = "FOX3 | Seagull", ucid = "67d8919c15ba45d5692233b25ddab81a", ip = "83.159.19.56:59426", id = 11} said "SLMOD INFO: Player "FOX3 | Elias" is getting autokicked back to spectator" to all
CHAT: Jul 11 22:54:58 {name  = "deebix", ucid = "117bc9e9faafa19d71f099d650cf1b0c", ip = "68.4.209.4:2748", id = 12} said "SLMOD INFO: Player "FOX3 | Elias" is getting autokicked back to spectator" to all
CHAT: Jul 11 22:54:58 {name  = "Ruin", ucid = "171d045705f4ee929b3279346a79eb0a", ip = "136.49.236.161:51170", id = 14} said "SLMOD INFO: Player "FOX3 | Elias" is getting autokicked back to spectator" to all
CHAT: Jul 11 22:54:58 {name  = "art", ucid = "834bbeb219b339b42c7b3a5fd4519290", ip = "84.142.85.213:52907", id = 15} said "SLMOD INFO: Player "FOX3 | Elias" is getting autokicked back to spectator" to all
CHAT: Jul 11 22:54:58 {name  = "FOX3 | Elias", ucid = "ea595c93fbd198f89b1bfcf828589376", ip = "90.100.176.112:51157", id = 16} said "SLMOD INFO: Player "FOX3 | Elias" is getting autokicked back to spectator" to all
CHAT: Jul 11 22:54:58 {name  = "FOX 3 | Gryphus1", ucid = "dcfac9ccfca58a74f319b7aba7bc62b2", ip = "86.242.168.38:64787", id = 17} said "SLMOD INFO: Player "FOX3 | Elias" is getting autokicked back to spectator" to all
CHAT: Jul 11 22:54:58 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:62779", id = 20} said "SLMOD INFO: Player "FOX3 | Elias" is getting autokicked back to spectator" to all
CHAT: Jul 11 22:54:58 {name  = "ralp2142", ucid = "aa607a2cb8bb8a4b9729b507c6d73e9a", ip = "95.182.250.244:13171", id = 22} said "SLMOD INFO: Player "FOX3 | Elias" is getting autokicked back to spectator" to all
CHAT: Jul 11 22:54:58 {name  = "Ascot 1-1 | Prolands", ucid = "2cf4b2540597583298e69917cfdd7e14", ip = "82.26.68.218:53190", id = 23} said "SLMOD INFO: Player "FOX3 | Elias" is getting autokicked back to spectator" to all
CHAT: Jul 11 22:54:58 {name  = "Frok", ucid = "4f29b4b39be1d68113ae300ccb0b5fc8", ip = "46.128.212.80:59696", id = 24} said "SLMOD INFO: Player "FOX3 | Elias" is getting autokicked back to spectator" to all
CHAT: Jul 11 22:56:31 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:63099", id = 3} said "Mr Grape they are coming" to all
CHAT: Jul 11 23:03:00 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:63099", id = 3} said "meed help Dux" to all
CHAT: Jul 11 23:03:08 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:63099", id = 3} said "with crates?" to all
CHAT: Jul 11 23:03:49 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:62779", id = 20} said "yes.. if you bring one to where i am right now and i pick up the other one then we have a nice fob" to all
CHAT: Jul 11 23:03:50 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:62779", id = 20} said "here" to all
CHAT: Jul 11 23:03:58 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:63099", id = 3} said "ok" to all
CHAT: Jul 11 23:05:18 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:62779", id = 20} said "crates are already out at damascus" to all
CHAT: Jul 11 23:05:29 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:63099", id = 3} said "ok" to all
CHAT: Jul 11 23:05:36 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:63099", id = 3} said "going" to all
CHAT: Jul 11 23:15:16 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:63099", id = 3} said "Ascot Mig" to all
CHAT: Jul 11 23:21:09 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:62779", id = 20} said "tnx 4 the smoke" to all
CHAT: Jul 11 23:21:18 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:63099", id = 3} said ":)" to all
CHAT: Jul 11 23:23:24 {name  = "Ascot 1-1 | Prolands", ucid = "2cf4b2540597583298e69917cfdd7e14", ip = "82.26.68.218:53190", id = 23} said "i like how i sprayed su30 with guns and he just landed in the field and sitting there" to all
CHAT: Jul 11 23:26:31 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:63099", id = 3} said "TOP" to all
CHAT: Jul 11 23:28:32 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:63099", id = 3} said "yeahhh" to all
CHAT: Jul 11 23:29:25 {name  = "Ascot 1-1 | Prolands", ucid = "2cf4b2540597583298e69917cfdd7e14", ip = "82.26.68.218:53190", id = 23} said "fob with arty? noice" to all
CHAT: Jul 11 23:34:30 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:62779", id = 20} said "what has better range? strela or avenger?" to all
CHAT: Jul 11 23:34:45 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:63099", id = 3} said "dont know maybe avenger" to all
CHAT: Jul 11 23:35:14 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:62779", id = 20} said "ok.. then I will pile up some avenger components here" to all
CHAT: Jul 11 23:35:50 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:63099", id = 3} said "ok i help" to all
CHAT: Jul 11 23:40:03 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:62779", id = 20} said "avenger deployed :D" to all
CHAT: Jul 11 23:40:10 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:63099", id = 3} said "yeahh" to all
CHAT: Jul 11 23:40:55 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:62779", id = 20} said "equal range I'd say" to all
CHAT: Jul 11 23:41:20 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:63099", id = 3} said "yes" to all
CHAT: Jul 11 23:43:00 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:63099", id = 3} said "put one in that mountain ahha" to all
CHAT: Jul 11 23:44:54 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:62779", id = 20} said "I put the avenger at the airbase for defense" to all
CHAT: Jul 11 23:45:02 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:63099", id = 3} said "ye" to all
CHAT: Jul 11 23:49:48 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:63099", id = 3} said "lol" to all
CHAT: Jul 11 23:49:55 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:62779", id = 20} said "unpacked some artillery for you" to all
CHAT: Jul 11 23:50:06 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:63099", id = 3} said "ok" to all
CHAT: Jul 12 00:02:34 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:62779", id = 20} said "next target would be an nasiriyah i guess" to all
CHAT: Jul 12 00:02:43 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:54975", id = 3} said "yes" to all
CHAT: Jul 12 00:06:17 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:55010", id = 3} said "having crashes" to all
CHAT: Jul 12 00:06:45 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:62779", id = 20} said "thats bad" to all
CHAT: Jul 12 00:06:54 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:62779", id = 20} said "with combined armes in vr again?" to all
CHAT: Jul 12 00:07:04 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:55010", id = 3} said "when i spawn t the veicule" to all
CHAT: Jul 12 00:07:17 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:55010", id = 3} said "yes only in vr" to all
CHAT: Jul 12 00:31:02 {name  = "Dux", ucid = "84cf4e269b68e7b900c5a18d65b12cb5", ip = "217.80.244.208:62779", id = 20} said "gotta go..good n8" to all
CHAT: Jul 12 00:31:11 {name  = "Francis", ucid = "5a70deff25572fd4e28df2fc4cc024cf", ip = "109.51.97.105:62805", id = 10} said "cya gn" to all
CHAT: Jul 12 03:36:35 {name  = "Rhino", ucid = "c1bc638293781c7aa1f402a9f659e911", ip = "208.38.228.162:1056", id = 6} said "Well done" to all
CHAT: Jul 12 03:53:18 {name  = "Cobra 2-3 Mclau", ucid = "fcb00b9cb0390f017e2fef360599b239", ip = "100.15.108.239:62880", id = 2} said "hello world can you hear me?" to all
TEAM HIT: Jul 12 04:37:51 {players = {1 = {name  = "sid", ucid = "6429b7c3904ff840d194831e2251607b", ip = "139.5.251.249:64883", id = 14}1 = {name = 13_BLUE_UNITS_BEIRUT_RAFIC_HARIRI#001-02 with AGM-88C
TEAM HIT: Jul 12 04:37:58 {players = {1 = {name  = "sid", ucid = "6429b7c3904ff840d194831e2251607b", ip = "139.5.251.249:64883", id = 14}1 = {name = 13_BLUE_UNITS_BEIRUT_RAFIC_HARIRI#001-01 with AGM-88C
TEAM HIT: Jul 12 04:46:04 {players = {1 = {name  = "Red Apprentice", ucid = "1095925878fe0dafb479b200e2f9e39e", ip = "73.254.216.248:55972", id = 2}1 = {name = |269|Argon with AT-6
TEAM KILL: Jul 12 04:47:01 {players = {1 = {name  = "Red Apprentice", ucid = "1095925878fe0dafb479b200e2f9e39e", ip = "nil", id = 2}1 = {name = |269|Argon with AT-6
CHAT: Jul 12 04:47:18 {name  = "|269| Wilk168", ucid = "0c5bfc1b8b395b5e27fd7d26158ab3ac", ip = "50.27.128.79:58555", id = 7} said "-admin" to all (output suppressed by Slmod)
CHAT: Jul 12 04:48:07 {name  = "|269| Wilk168", ucid = "0c5bfc1b8b395b5e27fd7d26158ab3ac", ip = "50.27.128.79:58555", id = 7} said "-admin alert Red Apprentice please do not kill friendly units" to all (output suppressed by Slmod)
CHAT: Jul 12 04:48:08 {name  = "Red Apprentice", ucid = "1095925878fe0dafb479b200e2f9e39e", ip = "73.254.216.248:55972", id = 2} said "Admin Alert Message From: |269| Wilk168" to all
CHAT: Jul 12 04:48:08 {name  = "|269| Rolo Tomassi", ucid = "71f79bbb309f434adb07f9a8cb8604c2", ip = "184.68.107.70:49967", id = 3} said "Admin Alert Message From: |269| Wilk168" to all
CHAT: Jul 12 04:48:08 {name  = "|269|Argon", ucid = "51d07ac09ad68c9b5a7474fbf3372e29", ip = "187.188.8.222:23550", id = 4} said "Admin Alert Message From: |269| Wilk168" to all
CHAT: Jul 12 04:48:08 {name  = "|269| Stinger", ucid = "200d688f663497557a4049a669aa9c7c", ip = "24.93.232.80:49875", id = 5} said "Admin Alert Message From: |269| Wilk168" to all
CHAT: Jul 12 04:48:08 {name  = "|269| Reckless", ucid = "c17493c770c2a443195c1d838fa7ea36", ip = "71.85.206.239:57434", id = 6} said "Admin Alert Message From: |269| Wilk168" to all
CHAT: Jul 12 04:48:08 {name  = "|269| Wilk168", ucid = "0c5bfc1b8b395b5e27fd7d26158ab3ac", ip = "50.27.128.79:58555", id = 7} said "Admin Alert Message From: |269| Wilk168" to all
CHAT: Jul 12 04:48:08 {name  = "JTF501 | PANTHER | 013", ucid = "dbd34632fdd31d08f414443388371ab4", ip = "73.191.242.128:65448", id = 8} said "Admin Alert Message From: |269| Wilk168" to all
CHAT: Jul 12 04:48:08 {name  = "Lagar", ucid = "4017eeb2c1c6597157dc1e7fc4eb6ae9", ip = "88.31.131.54:55594", id = 9} said "Admin Alert Message From: |269| Wilk168" to all
CHAT: Jul 12 04:48:08 {name  = "[BROS] HAVOC", ucid = "f8fce10e8da04956a8893bc9c6bc9671", ip = "139.78.10.136:50995", id = 10} said "Admin Alert Message From: |269| Wilk168" to all
CHAT: Jul 12 04:48:08 {name  = "[BROS] Steamy", ucid = "8d13760eb3141a0af121cb6e466fefea", ip = "47.227.45.55:62974", id = 11} said "Admin Alert Message From: |269| Wilk168" to all
CHAT: Jul 12 04:48:08 {name  = "TrapperJacks", ucid = "898840ba53b9777c380a3701d4cdc4ea", ip = "76.93.178.67:61025", id = 12} said "Admin Alert Message From: |269| Wilk168" to all
CHAT: Jul 12 04:48:08 {name  = "sid", ucid = "6429b7c3904ff840d194831e2251607b", ip = "139.5.251.249:64883", id = 14} said "Admin Alert Message From: |269| Wilk168" to all
CHAT: Jul 12 04:48:10 {name  = "Red Apprentice", ucid = "1095925878fe0dafb479b200e2f9e39e", ip = "73.254.216.248:55972", id = 2} said "Red Apprentice please do not kill friendly units" to all
CHAT: Jul 12 04:48:10 {name  = "|269| Rolo Tomassi", ucid = "71f79bbb309f434adb07f9a8cb8604c2", ip = "184.68.107.70:49967", id = 3} said "Red Apprentice please do not kill friendly units" to all
CHAT: Jul 12 04:48:10 {name  = "|269|Argon", ucid = "51d07ac09ad68c9b5a7474fbf3372e29", ip = "187.188.8.222:23550", id = 4} said "Red Apprentice please do not kill friendly units" to all
CHAT: Jul 12 04:48:10 {name  = "|269| Stinger", ucid = "200d688f663497557a4049a669aa9c7c", ip = "24.93.232.80:49875", id = 5} said "Red Apprentice please do not kill friendly units" to all
CHAT: Jul 12 04:48:10 {name  = "|269| Reckless", ucid = "c17493c770c2a443195c1d838fa7ea36", ip = "71.85.206.239:57434", id = 6} said "Red Apprentice please do not kill friendly units" to all
CHAT: Jul 12 04:48:10 {name  = "|269| Wilk168", ucid = "0c5bfc1b8b395b5e27fd7d26158ab3ac", ip = "50.27.128.79:58555", id = 7} said "Red Apprentice please do not kill friendly units" to all
CHAT: Jul 12 04:48:10 {name  = "JTF501 | PANTHER | 013", ucid = "dbd34632fdd31d08f414443388371ab4", ip = "73.191.242.128:65448", id = 8} said "Red Apprentice please do not kill friendly units" to all
CHAT: Jul 12 04:48:10 {name  = "Lagar", ucid = "4017eeb2c1c6597157dc1e7fc4eb6ae9", ip = "88.31.131.54:55594", id = 9} said "Red Apprentice please do not kill friendly units" to all
CHAT: Jul 12 04:48:10 {name  = "[BROS] HAVOC", ucid = "f8fce10e8da04956a8893bc9c6bc9671", ip = "139.78.10.136:50995", id = 10} said "Red Apprentice please do not kill friendly units" to all
CHAT: Jul 12 04:48:10 {name  = "[BROS] Steamy", ucid = "8d13760eb3141a0af121cb6e466fefea", ip = "47.227.45.55:62974", id = 11} said "Red Apprentice please do not kill friendly units" to all
CHAT: Jul 12 04:48:10 {name  = "TrapperJacks", ucid = "898840ba53b9777c380a3701d4cdc4ea", ip = "76.93.178.67:61025", id = 12} said "Red Apprentice please do not kill friendly units" to all
CHAT: Jul 12 04:48:10 {name  = "sid", ucid = "6429b7c3904ff840d194831e2251607b", ip = "139.5.251.249:64883", id = 14} said "Red Apprentice please do not kill friendly units" to all
CHAT: Jul 12 04:48:31 {name  = "Red Apprentice", ucid = "1095925878fe0dafb479b200e2f9e39e", ip = "73.254.216.248:55972", id = 2} said "Oh look at you go with your fancy messages" to all
CHAT: Jul 12 04:49:37 {name  = "[BROS] HAVOC", ucid = "f8fce10e8da04956a8893bc9c6bc9671", ip = "139.78.10.136:50995", id = 10} said "hey admin" to all
CHAT: Jul 12 04:49:43 {name  = "[BROS] HAVOC", ucid = "f8fce10e8da04956a8893bc9c6bc9671", ip = "139.78.10.136:50995", id = 10} said "Marco" to all
